label,max,avg,min,count
2018-04-01 07:57:00,32342,32312.5,32283,60
2018-04-01 07:58:00,32402,32372.5,32343,60
2018-04-01 07:59:00,32462,32432.5,32403,60
2018-04-01 08:00:00,32522,32492.5,32463,60
2018-04-01 08:01:00,32582,32552.5,32523,60
2018-04-01 08:02:00,32642,32612.5,32583,60
2018-04-01 08:03:00,32702,32672.5,32643,60
2018-04-01 08:04:00,32762,32732.5,32703,60
2018-04-01 08:05:00,32822,32792.5,32763,60
2018-04-01 08:06:00,32882,32852.5,32823,60
2018-04-01 08:07:00,32942,32912.5,32883,60
2018-04-01 08:08:00,33002,32972.5,32943,60
2018-04-01 08:09:00,33062,33032.5,33003,60
2018-04-01 08:10:00,33122,33092.5,33063,60
2018-04-01 08:11:00,33182,33152.5,33123,60
2018-04-01 08:12:00,33242,33212.5,33183,60
2018-04-01 08:13:00,33302,33272.5,33243,60
2018-04-01 08:14:00,33362,33332.5,33303,60
2018-04-01 08:15:00,33422,33392.5,33363,60
2018-04-01 08:16:00,33482,33452.5,33423,60
2018-04-01 08:17:00,33542,33512.5,33483,60
2018-04-01 08:18:00,33602,33572.5,33543,60
2018-04-01 08:19:00,33662,33632.5,33603,60
2018-04-01 08:20:00,33722,33692.5,33663,60
2018-04-01 08:21:00,33782,33752.5,33723,60
2018-04-01 08:22:00,33842,33812.5,33783,60
2018-04-01 08:23:00,33902,33872.5,33843,60
2018-04-01 08:24:00,33962,33932.5,33903,60
2018-04-01 08:25:00,34022,33992.5,33963,60
2018-04-01 08:26:00,34082,34052.5,34023,60
2018-04-01 08:27:00,34142,34112.5,34083,60
2018-04-01 08:28:00,34202,34172.5,34143,60
2018-04-01 08:29:00,34262,34232.5,34203,60
2018-04-01 08:30:00,34322,34292.5,34263,60
2018-04-01 08:31:00,34382,34352.5,34323,60
2018-04-01 08:32:00,34442,34412.5,34383,60
2018-04-01 08:33:00,34502,34472.5,34443,60
2018-04-01 08:34:00,34562,34532.5,34503,60
2018-04-01 08:35:00,34622,34592.5,34563,60
2018-04-01 08:36:00,34682,34652.5,34623,60
2018-04-01 08:37:00,34742,34712.5,34683,60
2018-04-01 08:38:00,34802,34772.5,34743,60
2018-04-01 08:39:00,34862,34832.5,34803,60
2018-04-01 08:40:00,34922,34892.5,34863,60
2018-04-01 08:41:00,34982,34952.5,34923,60
2018-04-01 08:42:00,35042,35012.5,34983,60
2018-04-01 08:43:00,35102,35072.5,35043,60
2018-04-01 08:44:00,35162,35132.5,35103,60
2018-04-01 08:45:00,35222,35192.5,35163,60
2018-04-01 08:46:00,35282,35252.5,35223,60
2018-04-01 08:47:00,35342,35312.5,35283,60
2018-04-01 08:48:00,35402,35372.5,35343,60
2018-04-01 08:49:00,35462,35432.5,35403,60
2018-04-01 08:50:00,35522,35492.5,35463,60
2018-04-01 08:51:00,35582,35552.5,35523,60
2018-04-01 08:52:00,35642,35612.5,35583,60
2018-04-01 08:53:00,35702,35672.5,35643,60
2018-04-01 08:54:00,35762,35732.5,35703,60
2018-04-01 08:55:00,35822,35792.5,35763,60
2018-04-01 08:56:00,35882,35852.5,35823,60
2018-04-01 08:57:00,35942,35912.5,35883,60
2018-04-01 08:58:00,36002,35972.5,35943,60
2018-04-01 08:59:00,36062,36032.5,36003,60
2018-04-01 09:00:00,36122,36092.5,36063,60
2018-04-01 09:01:00,36182,36152.5,36123,60
2018-04-01 09:02:00,36242,36212.5,36183,60
2018-04-01 09:03:00,36302,36272.5,36243,60
2018-04-01 09:04:00,36362,36332.5,36303,60
2018-04-01 09:05:00,36422,36392.5,36363,60
2018-04-01 09:06:00,36482,36452.5,36423,60
2018-04-01 09:07:00,36542,36512.5,36483,60
2018-04-01 09:08:00,36602,36572.5,36543,60
2018-04-01 09:09:00,36662,36632.5,36603,60
2018-04-01 09:10:00,36722,36692.5,36663,60
2018-04-01 09:11:00,36782,36752.5,36723,60
2018-04-01 09:12:00,36842,36812.5,36783,60
2018-04-01 09:13:00,36902,36872.5,36843,60
2018-04-01 09:14:00,36962,36932.5,36903,60
2018-04-01 09:15:00,37022,36992.5,36963,60
2018-04-01 09:16:00,37082,37052.5,37023,60
2018-04-01 09:17:00,37142,37112.5,37083,60
2018-04-01 09:18:00,37202,37172.5,37143,60
2018-04-01 09:19:00,37262,37232.5,37203,60
2018-04-01 09:20:00,37322,37292.5,37263,60
2018-04-01 09:21:00,37382,37352.5,37323,60
2018-04-01 09:22:00,37442,37412.5,37383,60
2018-04-01 09:23:00,37502,37472.5,37443,60
2018-04-01 09:24:00,37562,37532.5,37503,60
2018-04-01 09:25:00,37622,37592.5,37563,60
2018-04-01 09:26:00,37682,37652.5,37623,60
2018-04-01 09:27:00,37742,37712.5,37683,60
2018-04-01 09:28:00,37802,37772.5,37743,60
2018-04-01 09:29:00,37862,37832.5,37803,60
2018-04-01 09:30:00,37922,37892.5,37863,60
2018-04-01 09:31:00,37982,37952.5,37923,60
2018-04-01 09:32:00,38042,38012.5,37983,60
2018-04-01 09:33:00,38102,38072.5,38043,60
2018-04-01 09:34:00,38162,38132.5,38103,60
2018-04-01 09:35:00,38222,38192.5,38163,60
2018-04-01 09:36:00,38282,38252.5,38223,60
2018-04-01 09:37:00,38342,38312.5,38283,60
2018-04-01 09:38:00,38402,38372.5,38343,60
2018-04-01 09:39:00,38462,38432.5,38403,60
2018-04-01 09:40:00,38522,38492.5,38463,60
2018-04-01 09:41:00,38582,38552.5,38523,60
2018-04-01 09:42:00,38642,38612.5,38583,60
2018-04-01 09:43:00,38702,38672.5,38643,60
2018-04-01 09:44:00,38762,38732.5,38703,60
2018-04-01 09:45:00,38822,38792.5,38763,60
2018-04-01 09:46:00,38882,38852.5,38823,60
2018-04-01 09:47:00,38942,38912.5,38883,60
2018-04-01 09:48:00,39002,38972.5,38943,60
2018-04-01 09:49:00,39062,39032.5,39003,60
2018-04-01 09:50:00,39122,39092.5,39063,60
2018-04-01 09:51:00,39182,39152.5,39123,60
2018-04-01 09:52:00,39242,39212.5,39183,60
2018-04-01 09:53:00,39302,39272.5,39243,60
2018-04-01 09:54:00,39362,39332.5,39303,60
2018-04-01 09:55:00,39422,39392.5,39363,60
2018-04-01 09:56:00,39482,39452.5,39423,60
2018-04-01 09:57:00,39542,39512.5,39483,60
2018-04-01 09:58:00,39602,39572.5,39543,60
2018-04-01 09:59:00,39662,39632.5,39603,60
2018-04-01 10:00:00,39722,39692.5,39663,60
2018-04-01 10:01:00,39782,39752.5,39723,60
2018-04-01 10:02:00,39842,39812.5,39783,60
2018-04-01 10:03:00,39902,39872.5,39843,60
2018-04-01 10:04:00,39962,39932.5,39903,60
2018-04-01 10:05:00,40022,39992.5,39963,60
2018-04-01 10:06:00,40082,40052.5,40023,60
2018-04-01 10:07:00,40142,40112.5,40083,60
2018-04-01 10:08:00,40202,40172.5,40143,60
2018-04-01 10:09:00,40262,40232.5,40203,60
2018-04-01 10:10:00,40322,40292.5,40263,60
2018-04-01 10:11:00,40382,40352.5,40323,60
2018-04-01 10:12:00,40442,40412.5,40383,60
2018-04-01 10:13:00,40502,40472.5,40443,60
2018-04-01 10:14:00,40562,40532.5,40503,60
2018-04-01 10:15:00,40622,40592.5,40563,60
2018-04-01 10:16:00,40682,40652.5,40623,60
2018-04-01 10:17:00,40742,40712.5,40683,60
2018-04-01 10:18:00,40802,40772.5,40743,60
2018-04-01 10:19:00,40862,40832.5,40803,60
2018-04-01 10:20:00,40922,40892.5,40863,60
2018-04-01 10:21:00,40982,40952.5,40923,60
2018-04-01 10:22:00,41042,41012.5,40983,60
2018-04-01 10:23:00,41102,41072.5,41043,60
2018-04-01 10:24:00,41162,41132.5,41103,60
2018-04-01 10:25:00,41222,41192.5,41163,60
2018-04-01 10:26:00,41282,41252.5,41223,60
2018-04-01 10:27:00,41342,41312.5,41283,60
2018-04-01 10:28:00,41402,41372.5,41343,60
2018-04-01 10:29:00,41462,41432.5,41403,60
2018-04-01 10:30:00,41522,41492.5,41463,60
2018-04-01 10:31:00,41582,41552.5,41523,60
2018-04-01 10:32:00,41642,41612.5,41583,60
2018-04-01 10:33:00,41702,41672.5,41643,60
2018-04-01 10:34:00,41762,41732.5,41703,60
2018-04-01 10:35:00,41822,41792.5,41763,60
2018-04-01 10:36:00,41882,41852.5,41823,60
2018-04-01 10:37:00,41942,41912.5,41883,60
2018-04-01 10:38:00,42002,41972.5,41943,60
2018-04-01 10:39:00,42062,42032.5,42003,60
2018-04-01 10:40:00,42122,42092.5,42063,60
2018-04-01 10:41:00,42182,42152.5,42123,60
2018-04-01 10:42:00,42242,42212.5,42183,60
2018-04-01 10:43:00,42302,42272.5,42243,60
2018-04-01 10:44:00,42362,42332.5,42303,60
2018-04-01 10:45:00,42422,42392.5,42363,60
2018-04-01 10:46:00,42482,42452.5,42423,60
2018-04-01 10:47:00,42542,42512.5,42483,60
2018-04-01 10:48:00,42602,42572.5,42543,60
2018-04-01 10:49:00,42662,42632.5,42603,60
2018-04-01 10:50:00,42722,42692.5,42663,60
2018-04-01 10:51:00,42782,42752.5,42723,60
2018-04-01 10:52:00,42842,42812.5,42783,60
2018-04-01 10:53:00,42902,42872.5,42843,60
2018-04-01 10:54:00,42962,42932.5,42903,60
2018-04-01 10:55:00,43022,42992.5,42963,60
2018-04-01 10:56:00,43082,43052.5,43023,60
2018-04-01 10:57:00,43142,43112.5,43083,60
2018-04-01 10:58:00,43202,43172.5,43143,60
2018-04-01 10:59:00,43262,43232.5,43203,60
2018-04-01 11:00:00,43322,43292.5,43263,60
2018-04-01 11:01:00,43382,43352.5,43323,60
2018-04-01 11:02:00,43442,43412.5,43383,60
2018-04-01 11:03:00,43502,43472.5,43443,60
2018-04-01 11:04:00,43562,43532.5,43503,60
2018-04-01 11:05:00,43622,43592.5,43563,60
2018-04-01 11:06:00,43682,43652.5,43623,60
2018-04-01 11:07:00,43742,43712.5,43683,60
2018-04-01 11:08:00,43802,43772.5,43743,60
2018-04-01 11:09:00,43862,43832.5,43803,60
2018-04-01 11:10:00,43922,43892.5,43863,60
2018-04-01 11:11:00,43982,43952.5,43923,60
2018-04-01 11:12:00,44042,44012.5,43983,60
2018-04-01 11:13:00,44102,44072.5,44043,60
2018-04-01 11:14:00,44162,44132.5,44103,60
2018-04-01 11:15:00,44222,44192.5,44163,60
2018-04-01 11:16:00,44282,44252.5,44223,60
2018-04-01 11:17:00,44342,44312.5,44283,60
2018-04-01 11:18:00,44402,44372.5,44343,60
2018-04-01 11:19:00,44462,44432.5,44403,60
2018-04-01 11:20:00,44522,44492.5,44463,60
2018-04-01 11:21:00,44582,44552.5,44523,60
2018-04-01 11:22:00,44642,44612.5,44583,60
2018-04-01 11:23:00,44702,44672.5,44643,60
2018-04-01 11:24:00,44762,44732.5,44703,60
2018-04-01 11:25:00,44822,44792.5,44763,60
2018-04-01 11:26:00,44882,44852.5,44823,60
2018-04-01 11:27:00,44942,44912.5,44883,60
2018-04-01 11:28:00,45002,44972.5,44943,60
2018-04-01 11:29:00,45062,45032.5,45003,60
2018-04-01 11:30:00,45122,45092.5,45063,60
2018-04-01 11:31:00,45182,45152.5,45123,60
2018-04-01 11:32:00,45242,45212.5,45183,60
2018-04-01 11:33:00,45302,45272.5,45243,60
2018-04-01 11:34:00,45362,45332.5,45303,60
2018-04-01 11:35:00,45422,45392.5,45363,60
2018-04-01 11:36:00,45482,45452.5,45423,60
2018-04-01 11:37:00,45542,45512.5,45483,60
2018-04-01 11:38:00,45602,45572.5,45543,60
2018-04-01 11:39:00,45662,45632.5,45603,60
2018-04-01 11:40:00,45722,45692.5,45663,60
2018-04-01 11:41:00,45782,45752.5,45723,60
2018-04-01 11:42:00,45842,45812.5,45783,60
2018-04-01 11:43:00,45902,45872.5,45843,60
2018-04-01 11:44:00,45962,45932.5,45903,60
2018-04-01 11:45:00,46022,45992.5,45963,60
2018-04-01 11:46:00,46082,46052.5,46023,60
2018-04-01 11:47:00,46142,46112.5,46083,60
2018-04-01 11:48:00,46202,46172.5,46143,60
2018-04-01 11:49:00,46262,46232.5,46203,60
2018-04-01 11:50:00,46322,46292.5,46263,60
2018-04-01 11:51:00,46382,46352.5,46323,60
2018-04-01 11:52:00,46442,46412.5,46383,60
2018-04-01 11:53:00,46502,46472.5,46443,60
2018-04-01 11:54:00,46562,46532.5,46503,60
2018-04-01 11:55:00,46622,46592.5,46563,60
2018-04-01 11:56:00,46682,46652.5,46623,60
2018-04-01 11:57:00,46742,46712.5,46683,60
2018-04-01 11:58:00,46802,46772.5,46743,60
2018-04-01 11:59:00,46862,46832.5,46803,60
2018-04-01 12:00:00,46922,46892.5,46863,60
2018-04-01 12:01:00,46982,46952.5,46923,60
2018-04-01 12:02:00,47042,47012.5,46983,60
2018-04-01 12:03:00,47102,47072.5,47043,60
2018-04-01 12:04:00,47162,47132.5,47103,60
2018-04-01 12:05:00,47222,47192.5,47163,60
2018-04-01 12:06:00,47282,47252.5,47223,60
2018-04-01 12:07:00,47342,47312.5,47283,60
2018-04-01 12:08:00,47402,47372.5,47343,60
2018-04-01 12:09:00,47462,47432.5,47403,60
2018-04-01 12:10:00,47522,47492.5,47463,60
2018-04-01 12:11:00,47582,47552.5,47523,60
2018-04-01 12:12:00,47642,47612.5,47583,60
2018-04-01 12:13:00,47702,47672.5,47643,60
2018-04-01 12:14:00,47762,47732.5,47703,60
2018-04-01 12:15:00,47822,47792.5,47763,60
2018-04-01 12:16:00,47882,47852.5,47823,60
2018-04-01 12:17:00,47942,47912.5,47883,60
2018-04-01 12:18:00,48002,47972.5,47943,60
2018-04-01 12:19:00,48062,48032.5,48003,60
2018-04-01 12:20:00,48122,48092.5,48063,60
2018-04-01 12:21:00,48182,48152.5,48123,60
2018-04-01 12:22:00,48242,48212.5,48183,60
2018-04-01 12:23:00,48302,48272.5,48243,60
2018-04-01 12:24:00,48362,48332.5,48303,60
2018-04-01 12:25:00,48422,48392.5,48363,60
2018-04-01 12:26:00,48482,48452.5,48423,60
2018-04-01 12:27:00,48542,48512.5,48483,60
2018-04-01 12:28:00,48602,48572.5,48543,60
2018-04-01 12:29:00,48662,48632.5,48603,60
2018-04-01 12:30:00,48722,48692.5,48663,60
2018-04-01 12:31:00,48782,48752.5,48723,60
2018-04-01 12:32:00,48842,48812.5,48783,60
2018-04-01 12:33:00,48902,48872.5,48843,60
2018-04-01 12:34:00,48962,48932.5,48903,60
2018-04-01 12:35:00,49022,48992.5,48963,60
2018-04-01 12:36:00,49082,49052.5,49023,60
2018-04-01 12:37:00,49142,49112.5,49083,60
2018-04-01 12:38:00,49202,49172.5,49143,60
2018-04-01 12:39:00,49262,49232.5,49203,60
2018-04-01 12:40:00,49322,49292.5,49263,60
2018-04-01 12:41:00,49382,49352.5,49323,60
2018-04-01 12:42:00,49442,49412.5,49383,60
2018-04-01 12:43:00,49502,49472.5,49443,60
2018-04-01 12:44:00,49562,49532.5,49503,60
2018-04-01 12:45:00,49622,49592.5,49563,60
2018-04-01 12:46:00,49682,49652.5,49623,60
2018-04-01 12:47:00,49742,49712.5,49683,60
2018-04-01 12:48:00,49802,49772.5,49743,60
2018-04-01 12:49:00,49862,49832.5,49803,60
2018-04-01 12:50:00,49922,49892.5,49863,60
2018-04-01 12:51:00,49982,49952.5,49923,60
2018-04-01 12:52:00,50042,50012.5,49983,60
2018-04-01 12:53:00,50102,50072.5,50043,60
2018-04-01 12:54:00,50162,50132.5,50103,60
2018-04-01 12:55:00,50222,50192.5,50163,60
2018-04-01 12:56:00,50282,50252.5,50223,60
2018-04-01 12:57:00,50342,50312.5,50283,60
2018-04-01 12:58:00,50402,50372.5,50343,60
2018-04-01 12:59:00,50462,50432.5,50403,60
2018-04-01 13:00:00,50522,50492.5,50463,60
2018-04-01 13:01:00,50582,50552.5,50523,60
2018-04-01 13:02:00,50642,50612.5,50583,60
2018-04-01 13:03:00,50702,50672.5,50643,60
2018-04-01 13:04:00,50762,50732.5,50703,60
2018-04-01 13:05:00,50822,50792.5,50763,60
2018-04-01 13:06:00,50882,50852.5,50823,60
2018-04-01 13:07:00,50942,50912.5,50883,60
2018-04-01 13:08:00,51002,50972.5,50943,60
2018-04-01 13:09:00,51062,51032.5,51003,60
2018-04-01 13:10:00,51122,51092.5,51063,60
2018-04-01 13:11:00,51182,51152.5,51123,60
2018-04-01 13:12:00,51242,51212.5,51183,60
2018-04-01 13:13:00,51302,51272.5,51243,60
2018-04-01 13:14:00,51362,51332.5,51303,60
2018-04-01 13:15:00,51422,51392.5,51363,60
2018-04-01 13:16:00,51482,51452.5,51423,60
2018-04-01 13:17:00,51542,51512.5,51483,60
2018-04-01 13:18:00,51602,51572.5,51543,60
2018-04-01 13:19:00,51662,51632.5,51603,60
2018-04-01 13:20:00,51722,51692.5,51663,60
2018-04-01 13:21:00,51782,51752.5,51723,60
2018-04-01 13:22:00,51842,51812.5,51783,60
2018-04-01 13:23:00,51902,51872.5,51843,60
2018-04-01 13:24:00,51962,51932.5,51903,60
2018-04-01 13:25:00,52022,51992.5,51963,60
2018-04-01 13:26:00,52082,52052.5,52023,60
2018-04-01 13:27:00,52142,52112.5,52083,60
2018-04-01 13:28:00,52202,52172.5,52143,60
2018-04-01 13:29:00,52262,52232.5,52203,60
2018-04-01 13:30:00,52322,52292.5,52263,60
2018-04-01 13:31:00,52382,52352.5,52323,60
2018-04-01 13:32:00,52442,52412.5,52383,60
2018-04-01 13:33:00,52502,52472.5,52443,60
2018-04-01 13:34:00,52562,52532.5,52503,60
2018-04-01 13:35:00,52622,52592.5,52563,60
2018-04-01 13:36:00,52682,52652.5,52623,60
2018-04-01 13:37:00,52742,52712.5,52683,60
2018-04-01 13:38:00,52802,52772.5,52743,60
2018-04-01 13:39:00,52862,52832.5,52803,60
2018-04-01 13:40:00,52922,52892.5,52863,60
2018-04-01 13:41:00,52982,52952.5,52923,60
2018-04-01 13:42:00,53042,53012.5,52983,60
2018-04-01 13:43:00,53102,53072.5,53043,60
2018-04-01 13:44:00,53162,53132.5,53103,60
2018-04-01 13:45:00,53222,53192.5,53163,60
2018-04-01 13:46:00,53282,53252.5,53223,60
2018-04-01 13:47:00,53342,53312.5,53283,60
2018-04-01 13:48:00,53402,53372.5,53343,60
2018-04-01 13:49:00,53462,53432.5,53403,60
2018-04-01 13:50:00,53522,53492.5,53463,60
2018-04-01 13:51:00,53582,53552.5,53523,60
2018-04-01 13:52:00,53642,53612.5,53583,60
2018-04-01 13:53:00,53702,53672.5,53643,60
2018-04-01 13:54:00,53762,53732.5,53703,60
2018-04-01 13:55:00,53822,53792.5,53763,60
2018-04-01 13:56:00,53882,53852.5,53823,60
2018-04-01 13:57:00,53942,53912.5,53883,60
2018-04-01 13:58:00,54002,53972.5,53943,60
2018-04-01 13:59:00,54062,54032.5,54003,60
2018-04-01 14:00:00,54122,54092.5,54063,60
2018-04-01 14:01:00,54182,54152.5,54123,60
2018-04-01 14:02:00,54242,54212.5,54183,60
2018-04-01 14:03:00,54302,54272.5,54243,60
2018-04-01 14:04:00,54362,54332.5,54303,60
2018-04-01 14:05:00,54422,54392.5,54363,60
2018-04-01 14:06:00,54482,54452.5,54423,60
2018-04-01 14:07:00,54542,54512.5,54483,60
2018-04-01 14:08:00,54602,54572.5,54543,60
2018-04-01 14:09:00,54662,54632.5,54603,60
2018-04-01 14:10:00,54722,54692.5,54663,60
2018-04-01 14:11:00,54782,54752.5,54723,60
2018-04-01 14:12:00,54842,54812.5,54783,60
2018-04-01 14:13:00,54902,54872.5,54843,60
2018-04-01 14:14:00,54962,54932.5,54903,60
2018-04-01 14:15:00,55022,54992.5,54963,60
2018-04-01 14:16:00,55082,55052.5,55023,60
2018-04-01 14:17:00,55142,55112.5,55083,60
2018-04-01 14:18:00,55202,55172.5,55143,60
2018-04-01 14:19:00,55262,55232.5,55203,60
2018-04-01 14:20:00,55322,55292.5,55263,60
2018-04-01 14:21:00,55382,55352.5,55323,60
2018-04-01 14:22:00,55442,55412.5,55383,60
2018-04-01 14:23:00,55502,55472.5,55443,60
2018-04-01 14:24:00,55562,55532.5,55503,60
2018-04-01 14:25:00,55622,55592.5,55563,60
2018-04-01 14:26:00,55682,55652.5,55623,60
2018-04-01 14:27:00,55742,55712.5,55683,60
2018-04-01 14:28:00,55802,55772.5,55743,60
2018-04-01 14:29:00,55862,55832.5,55803,60
2018-04-01 14:30:00,55922,55892.5,55863,60
2018-04-01 14:31:00,55982,55952.5,55923,60
2018-04-01 14:32:00,56042,56012.5,55983,60
2018-04-01 14:33:00,56102,56072.5,56043,60
2018-04-01 14:34:00,56162,56132.5,56103,60
2018-04-01 14:35:00,56222,56192.5,56163,60
2018-04-01 14:36:00,56282,56252.5,56223,60
2018-04-01 14:37:00,56342,56312.5,56283,60
2018-04-01 14:38:00,56402,56372.5,56343,60
2018-04-01 14:39:00,56462,56432.5,56403,60
2018-04-01 14:40:00,56522,56492.5,56463,60
2018-04-01 14:41:00,56582,56552.5,56523,60
2018-04-01 14:42:00,56642,56612.5,56583,60
2018-04-01 14:43:00,56702,56672.5,56643,60
2018-04-01 14:44:00,56762,56732.5,56703,60
2018-04-01 14:45:00,56822,56792.5,56763,60
2018-04-01 14:46:00,56882,56852.5,56823,60
2018-04-01 14:47:00,56942,56912.5,56883,60
2018-04-01 14:48:00,57002,56972.5,56943,60
2018-04-01 14:49:00,57062,57032.5,57003,60
2018-04-01 14:50:00,57122,57092.5,57063,60
2018-04-01 14:51:00,57182,57152.5,57123,60
2018-04-01 14:52:00,57242,57212.5,57183,60
2018-04-01 14:53:00,57302,57272.5,57243,60
2018-04-01 14:54:00,57362,57332.5,57303,60
2018-04-01 14:55:00,57422,57392.5,57363,60
2018-04-01 14:56:00,57482,57452.5,57423,60
2018-04-01 14:57:00,57542,57512.5,57483,60
2018-04-01 14:58:00,57602,57572.5,57543,60
2018-04-01 14:59:00,57662,57632.5,57603,60
2018-04-01 15:00:00,57722,57692.5,57663,60
2018-04-01 15:01:00,57782,57752.5,57723,60
2018-04-01 15:02:00,57842,57812.5,57783,60
2018-04-01 15:03:00,57902,57872.5,57843,60
2018-04-01 15:04:00,57962,57932.5,57903,60
2018-04-01 15:05:00,58022,57992.5,57963,60
2018-04-01 15:06:00,58082,58052.5,58023,60
2018-04-01 15:07:00,58142,58112.5,58083,60
2018-04-01 15:08:00,58202,58172.5,58143,60
2018-04-01 15:09:00,58262,58232.5,58203,60
2018-04-01 15:10:00,58322,58292.5,58263,60
2018-04-01 15:11:00,58382,58352.5,58323,60
2018-04-01 15:12:00,58442,58412.5,58383,60
2018-04-01 15:13:00,58502,58472.5,58443,60
2018-04-01 15:14:00,58562,58532.5,58503,60
2018-04-01 15:15:00,58622,58592.5,58563,60
2018-04-01 15:16:00,58682,58652.5,58623,60
2018-04-01 15:17:00,58742,58712.5,58683,60
2018-04-01 15:18:00,58802,58772.5,58743,60
2018-04-01 15:19:00,58862,58832.5,58803,60
2018-04-01 15:20:00,58922,58892.5,58863,60
2018-04-01 15:21:00,58982,58952.5,58923,60
2018-04-01 15:22:00,59042,59012.5,58983,60
2018-04-01 15:23:00,59102,59072.5,59043,60
2018-04-01 15:24:00,59162,59132.5,59103,60
2018-04-01 15:25:00,59222,59192.5,59163,60
2018-04-01 15:26:00,59282,59252.5,59223,60
2018-04-01 15:27:00,59342,59312.5,59283,60
2018-04-01 15:28:00,59402,59372.5,59343,60
2018-04-01 15:29:00,59462,59432.5,59403,60
2018-04-01 15:30:00,59522,59492.5,59463,60
2018-04-01 15:31:00,59582,59552.5,59523,60
2018-04-01 15:32:00,59642,59612.5,59583,60
2018-04-01 15:33:00,59702,59672.5,59643,60
2018-04-01 15:34:00,59762,59732.5,59703,60
2018-04-01 15:35:00,59822,59792.5,59763,60
2018-04-01 15:36:00,59882,59852.5,59823,60
2018-04-01 15:37:00,59942,59912.5,59883,60
2018-04-01 15:38:00,60002,59972.5,59943,60
2018-04-01 15:39:00,60062,60032.5,60003,60
2018-04-01 15:40:00,60122,60092.5,60063,60
2018-04-01 15:41:00,60182,60152.5,60123,60
2018-04-01 15:42:00,60242,60212.5,60183,60
2018-04-01 15:43:00,60302,60272.5,60243,60
2018-04-01 15:44:00,60362,60332.5,60303,60
2018-04-01 15:45:00,60422,60392.5,60363,60
2018-04-01 15:46:00,60482,60452.5,60423,60
2018-04-01 15:47:00,60542,60512.5,60483,60
2018-04-01 15:48:00,60602,60572.5,60543,60
2018-04-01 15:49:00,60662,60632.5,60603,60
2018-04-01 15:50:00,60722,60692.5,60663,60
2018-04-01 15:51:00,60782,60752.5,60723,60
2018-04-01 15:52:00,60842,60812.5,60783,60
2018-04-01 15:53:00,60902,60872.5,60843,60
2018-04-01 15:54:00,60962,60932.5,60903,60
2018-04-01 15:55:00,61022,60992.5,60963,60
2018-04-01 15:56:00,61082,61052.5,61023,60
2018-04-01 15:57:00,61142,61112.5,61083,60
2018-04-01 15:58:00,61202,61172.5,61143,60
2018-04-01 15:59:00,61262,61232.5,61203,60
2018-04-01 16:00:00,61322,61292.5,61263,60
2018-04-01 16:01:00,61382,61352.5,61323,60
2018-04-01 16:02:00,61442,61412.5,61383,60
2018-04-01 16:03:00,61502,61472.5,61443,60
2018-04-01 16:04:00,61562,61532.5,61503,60
2018-04-01 16:05:00,61622,61592.5,61563,60
2018-04-01 16:06:00,61682,61652.5,61623,60
2018-04-01 16:07:00,61742,61712.5,61683,60
2018-04-01 16:08:00,61802,61772.5,61743,60
2018-04-01 16:09:00,61862,61832.5,61803,60
2018-04-01 16:10:00,61922,61892.5,61863,60
2018-04-01 16:11:00,61982,61952.5,61923,60
2018-04-01 16:12:00,62042,62012.5,61983,60
2018-04-01 16:13:00,62102,62072.5,62043,60
2018-04-01 16:14:00,62162,62132.5,62103,60
2018-04-01 16:15:00,62222,62192.5,62163,60
2018-04-01 16:16:00,62282,62252.5,62223,60
2018-04-01 16:17:00,62342,62312.5,62283,60
2018-04-01 16:18:00,62402,62372.5,62343,60
2018-04-01 16:19:00,62462,62432.5,62403,60
2018-04-01 16:20:00,62522,62492.5,62463,60
2018-04-01 16:21:00,62582,62552.5,62523,60
2018-04-01 16:22:00,62642,62612.5,62583,60
2018-04-01 16:23:00,62702,62672.5,62643,60
2018-04-01 16:24:00,62762,62732.5,62703,60
2018-04-01 16:25:00,62822,62792.5,62763,60
2018-04-01 16:26:00,62882,62852.5,62823,60
2018-04-01 16:27:00,62942,62912.5,62883,60
2018-04-01 16:28:00,63002,62972.5,62943,60
2018-04-01 16:29:00,63062,63032.5,63003,60
2018-04-01 16:30:00,63122,63092.5,63063,60
2018-04-01 16:31:00,63182,63152.5,63123,60
2018-04-01 16:32:00,63242,63212.5,63183,60
2018-04-01 16:33:00,63302,63272.5,63243,60
2018-04-01 16:34:00,63362,63332.5,63303,60
2018-04-01 16:35:00,63422,63392.5,63363,60
2018-04-01 16:36:00,63482,63452.5,63423,60
2018-04-01 16:37:00,63542,63512.5,63483,60
2018-04-01 16:38:00,63602,63572.5,63543,60
2018-04-01 16:39:00,63662,63632.5,63603,60
2018-04-01 16:40:00,63722,63692.5,63663,60
2018-04-01 16:41:00,63782,63752.5,63723,60
2018-04-01 16:42:00,63842,63812.5,63783,60
2018-04-01 16:43:00,63902,63872.5,63843,60
2018-04-01 16:44:00,63962,63932.5,63903,60
2018-04-01 16:45:00,64022,63992.5,63963,60
2018-04-01 16:46:00,64082,64052.5,64023,60
2018-04-01 16:47:00,64142,64112.5,64083,60
2018-04-01 16:48:00,64202,64172.5,64143,60
2018-04-01 16:49:00,64262,64232.5,64203,60
2018-04-01 16:50:00,64322,64292.5,64263,60
2018-04-01 16:51:00,64382,64352.5,64323,60
2018-04-01 16:52:00,64442,64412.5,64383,60
2018-04-01 16:53:00,64502,64472.5,64443,60
2018-04-01 16:54:00,64562,64532.5,64503,60
